city_country,display_name,address,latitude,longitude,company
Obersimmental-Saanen,Lidl Suisse,"Rte des Rottes 38, 1964 Conthey, Switzerland",46.22315,7.30442,Lidl
Entlebuch,Lidl Schweiz,"Pilatusstrasse 14b, 6060 Sarnen, Switzerland",46.90128,8.2483,Lidl
Entlebuch,Lidl,"Zürichstrasse 5, 6004 Luzern, Switzerland",47.05636,8.31017,Lidl
Entlebuch,Lidl,"Buchenstrasse 2, 6210 Sursee, Switzerland",47.174229999999994,8.09931,Lidl
Entlebuch,Lidl Schweiz,"Dorfstrasse 75, 6035 Perlen, Switzerland",47.10389,8.34961,Lidl
Entlebuch,Lidl Schweiz,"Luzernerstrasse 26, 6010 Kriens, Switzerland",47.03368,8.28218,Lidl
Entlebuch,Lidl Schweiz,"Huwil 2, 6027 Römerswil, Switzerland",47.16401,8.277809999999999,Lidl
Entlebuch,Lidl Schweiz,"Mühlebachstrasse 2, 6370 Stans, Switzerland",46.96769,8.35738,Lidl
Entlebuch,Lidl Schweiz,"Allmendstrasse 3, 6048 Horw, Switzerland",47.01909,8.30736,Lidl
Entlebuch,Lidl Schweiz,"Zentralstrasse 32, 6030 Ebikon, Switzerland",47.08286,8.34334,Lidl
Kt. Uri,Lidl Schweiz,"Bahnhofstrasse 45, 6454 Flüelen, Switzerland",46.895199999999996,8.623949999999999,Lidl
Kt. Uri,Lidl Schweiz,"Gotthardstrasse 1, 6438 Ingenbohl, Switzerland",47.00109,8.61117,Lidl
Kt. Uri,Lidl Schweiz,"Bahnhofstrasse 192, 6423 Schwyz, Switzerland",47.03096,8.627329999999999,Lidl
Kt. Uri,Lidl Schweiz,"Zugerstrasse 62, 6403 Küssnacht, Switzerland",47.10627,8.45086,Lidl
Kt. Uri,Lidl Schweiz,"Zürcherstrasse 68, 8852 Altendorf, Switzerland",47.193549999999995,8.81873,Lidl
Kt. Uri,Lidl Schweiz,"Gotthardstrasse 2, 6300 Zug, Switzerland",47.172239999999995,8.51749,Lidl
Einsiedeln,Lidl Schweiz,"Zürichstrasse 73, 8840 Einsiedeln, Switzerland",47.13825,8.745949999999999,Lidl
Gersau,Lidl Schweiz,"Sagistrasse 10, 6340 Baar, Switzerland",47.184639999999995,8.5185,Lidl
Gersau,Lidl Schweiz,"Bullenbergstrasse 2, 5610 Wohlen, Switzerland",47.34803,8.26136,Lidl
Kt. Glarus,Lidl Schweiz,"Säumergutstrasse 1, 8718 Schänis, Switzerland",47.15514,9.03906,Lidl
Kt. Zug,Lidl Schweiz,"Hinterbergstrasse 19, 6330 Cham, Switzerland",47.18756,8.47784,Lidl
La Broye,Lidl Suisse,"Charrière d'Estavayer 19, 1530 Payerne, Switzerland",46.82776,6.9289,Lidl
La Broye,Lidl Suisse,"Chem. des Maladières 18, 2022 Bevaix, Switzerland",46.92205,6.8067899999999995,Lidl
La Broye,Lidl Suisse,"Imp. de la Sablière 2, 1753 Matran, Switzerland",46.78286,7.09589,Lidl
La Broye,Lidl Suisse,"Rte de l'Ancienne Ferme 6, 1680 Romont, Switzerland",46.68855,6.90796,Lidl
La Broye,Lidl Suisse,"Rte des Ecoles 47, 1723 Marly, Switzerland",46.78292,7.14745,Lidl
La Broye,Lidl,"Rte de Lausanne 4, 1400 Yverdon-les-Bains, Switzerland",46.7681,6.65151,Lidl
La Broye,Lidl Suisse,"Rte Jo Siffert 6, 1762 Givisiez, Switzerland",46.815419999999996,7.12663,Lidl
La Broye,Lidl Suisse,"Rue de l'Ecluse 30/38, 2000 Neuchâtel, Switzerland",46.992779999999996,6.92542,Lidl
La Broye,Lidl Suisse,"Chem. du Devin 17, 1510 Moudon, Switzerland",46.660982600000004,6.795507199999999,Lidl
La Broye,Lidl Suisse,"Av. de Tivoli 3, 1700 Fribourg, Switzerland",46.80456,7.1528,Lidl
La Broye,Lidl Schweiz,"Industriestrasse 4, 3186 Düdingen, Switzerland",46.85397,7.18989,Lidl
La Broye,Lidl Warenverteilzentrale,"La Condémine 1, 1541 Sévaz, Switzerland",46.8345851,6.8715227,Lidl
La Broye,Lidl,"Chem. de Maillefer 38, 1052 Le Mont-sur-Lausanne, Switzerland",46.54239,6.627759999999999,Lidl
La Broye,Lidl Schweiz Logistikzentrum,"La Condémine 2, 1541 Sévaz, Switzerland",46.835404800000006,6.871707799999999,Lidl
La Broye,Lidl Suisse,"Place de la gare 7-11, 1618 Châtel-Saint-Denis, Switzerland",46.52803,6.89642,Lidl
La Glâne,Lidl Suisse,"Rte de Lausanne 2b, 1610 Oron, Switzerland",46.571039999999996,6.81698,Lidl
La Veveyse,Lidl Suisse,"Z.A. Entre deux Fossaux 2, 1868 Collombey-Muraz, Switzerland",46.264959999999995,6.95644,Lidl
La Veveyse,ALDI SUISSE,"Av. du Général-Guisan 32, 1800 Vevey, Switzerland",46.465115,6.839149,ALDI
La Veveyse,Lidl,"Chem. de l'Esparcette 5, 1023 Crissier, Switzerland",46.553529999999995,6.57294,Lidl
La Veveyse,Lidl Suisse,"Rue Saint-Martin 7, 1000 Lausanne, Switzerland",46.5220729,6.6368255,Lidl
La Veveyse,Lidl Suisse,"Rte de Neuchâtel 4B, 1032 Romanel-sur-Lausanne, Switzerland",46.5714975,6.6056417,Lidl
La Veveyse,Lidl,"Rue de Genève 33, 1003 Lausanne, Switzerland",46.5222695,6.626017999999999,Lidl
La Veveyse,Lidl,"Rue du Caudray 6, 1020 Renens, Switzerland",46.53236,6.5874500000000005,Lidl
Thal,Lidl Schweiz,"Hauptstrasse 80, 9422 Thal, Switzerland",47.48401,9.54466,Lidl
Bucheggberg,Lidl Schweiz,"Grederstrasse 29, 4512 Bellach, Switzerland",47.2116,7.510720000000001,Lidl
Dorneck,Lidl Schweiz,"Hauptstrasse 4, 4102 Binningen, Switzerland",47.5437,7.574590000000001,Lidl
Gösgen,Lidl Schweiz,"Im Grund 16, 5014 Gretzenbach, Switzerland",47.35881,7.9908199999999985,Lidl
Gösgen,Lidl Schweiz,"Nordstrasse 16/18, 4665 Oftringen, Switzerland",47.30542,7.92925,Lidl
Gösgen,Lidl Schweiz,"Winznauerstrasse 99, 4632 Trimbach, Switzerland",47.366009999999996,7.907209999999999,Lidl
Gösgen,Lidl Schweiz,"Bollistrasse 419, 5072 Oeschgen, Switzerland",47.51594000000001,8.01405,Lidl
Gösgen,Lidl Schweiz,"Neumattstrasse 13-17, 5000 Aarau, Switzerland",47.40148,8.0648,Lidl
Kt. Basel-Stadt,Lidl Schweiz,"Rebgasse 20, 4058 Basel, Switzerland",47.56043,7.59448,Lidl
Arlesheim,Lidl Schweiz,"Muttenzerstrasse 94, 4133 Pratteln, Switzerland",47.5201682,7.680174999999999,Lidl
Arlesheim,Lidl Schweiz,"Baselstrasse 43b, 4222 Zwingen, Switzerland",47.43984,7.5393099999999995,Lidl
Arlesheim,Lidl Schweiz,"Hauptstrasse 135, 4415 Lausen, Switzerland",47.47032000000001,7.765419999999999,Lidl
Liestal,Lidl Schweiz,"Hauptstrasse 23, 4461 Böckten, Switzerland",47.462525299999996,7.838778999999999,Lidl
Oberklettgau,Lidl Schweiz,"Vorhard 14, 5312 Döttingen, Switzerland",47.55696,8.250689999999999,Lidl
Oberklettgau,Lidl Schweiz,"Neumarktpl. 2, 5200 Brugg, Switzerland",47.48202,8.2087,Lidl
Oberklettgau,Lidl Baden - Bahnhofsstrasse,"Bahnhofstrasse 31, 5400 Baden, Switzerland",47.476991899999994,8.3081245,Lidl
Oberklettgau,Lidl,"Shopping Center 4, 8957 Spreitenbach, Switzerland",47.42067000000001,8.36891,Lidl
Oberklettgau,Lidl Schweiz,"Wildeggerstrasse 5, 5702 Niederlenz, Switzerland",47.40475,8.17318,Lidl
Unterklettgau,Lidl Schweiz,"Zufikerstrasse 4, 5620 Bremgarten, Switzerland",47.35152,8.350019999999999,Lidl
Vorderland,Lidl,"1730 Bedford Ave, Brooklyn, NY 11225, USA",40.663907699999996,-73.9574372,Lidl
Kt. Appenzell i.Rh.,Lidl Schweiz,"Zielstrasse 38, 9050 Appenzell, Switzerland",47.334379999999996,9.408270000000002,Lidl
St. Gallen,Lidl Schweiz,"Unterer Graben 25, 9000 St. Gallen, Switzerland",47.42809,9.37492,Lidl
St. Gallen,Lidl Schweiz,"Rorschacher Str. 154, 9000 St. Gallen, Switzerland",47.431349999999995,9.39627,Lidl
St. Gallen,Lidl Schweiz,"Lerchenfeldstrasse 11, 9014 St. Gallen, Switzerland",47.413329999999995,9.33978,Lidl
Rorschach,Lidl,"Pündtstrasse 7, 9320 Arbon, Switzerland",47.49878,9.42071,Lidl
Rorschach,Lidl Schweiz,"Kreuzlingerstrasse 48, 8590 Romanshorn, Switzerland",47.5711209,9.3665067,Lidl
Rorschach,Lidl Schweiz,"Arbonerstrasse 25, 9300 Wittenbach, Switzerland",47.463609999999996,9.393839999999999,Lidl
Rorschach,Lidl Schweiz,"Rosenbergsaustrasse 1, 9443 Widnau, Switzerland",47.4167109,9.634298099999999,Lidl
Rorschach,Lidl Schweiz,"Im Gehrenhof 2, 9450 Lüchingen, Switzerland",47.38789,9.56062,Lidl
Werdenberg,Lidl Schweiz,"Eichenaustrasse 35, 9470 Buchs, Switzerland",47.17772,9.46785,Lidl
Werdenberg,Lidl Schweiz,"Bahnweg N 15, 9475 Sevelen, Switzerland",47.12628000000001,9.49535,Lidl
Sarganserland,Lidl,"Lochrietstrasse 29, 8890 Flums, Switzerland",47.09697,9.35487,Lidl
Sarganserland,Lidl Schweiz,"Wuhrstrasse 22, 7302 Landquart, Switzerland",46.96874,9.569659999999999,Lidl
See-Gaster,Lidl Schweiz,"Zürcherstrasse 29c, 8854 Siebnen, Switzerland",47.1760301,8.893156,Lidl
See-Gaster,Lidl Schweiz,"Hügsamstrasse 11, 8833 Samstagern, Switzerland",47.196059999999996,8.67986,Lidl
See-Gaster,Lidl Schweiz,"Rietwisstrasse 5, 9630 Wattwil, Switzerland",47.29765,9.0914,Lidl
See-Gaster,Lidl Schweiz,"Steinacherstrasse 147, 8820 Wädenswil, Switzerland",47.23659,8.63606,Lidl
See-Gaster,Lidl Schweiz,"Müllerenstrasse 5, 8604 Volketswil, Switzerland",47.37914,8.677349999999999,Lidl
See-Gaster,Lidl Schweiz,"Glärnischstrasse 5, 9535 Wilen, Switzerland",47.45388,9.04135,Lidl
See-Gaster,Lidl Schweiz,"Soodring 25, 8134 Adliswil, Switzerland",47.31957,8.5204,Lidl
See-Gaster,Lidl,"Waldburgstrasse 11, 9244 Niederuzwil, Switzerland",47.4422,9.14623,Lidl
Toggenburg,Lidl Schweiz,"Frauenfelderstrasse 20c, 9542 Münchwilen, Switzerland",47.48180000000001,8.992149999999999,Lidl
Toggenburg,Lidl Schweiz,"Cilanderstrasse 8, 9100 Herisau, Switzerland",47.386199999999995,9.27418,Lidl
Toggenburg,Lidl Schweiz,"St. Gallerstrasse 244, 9200 Gossau, Switzerland",47.41305,9.27137,Lidl
Bernina,Lidl Schweiz,"Via Grevas 9b, 7500 St. Moritz, Switzerland",46.489439999999995,9.835469999999999,Lidl
Surselva,Lidl Schweiz,"Isla 36, 7151 Schluein, Switzerland",46.77862,9.221739999999999,Lidl
Viamala,Lidl Schweiz,"Ital. Str. 25, 7430 Thusis, Switzerland",46.710139999999996,9.43596,Lidl
Plessur,Lidl Schweiz,"Ringstrasse 34, 7000 Chur, Switzerland",46.85351,9.51441,Lidl
Kulm,Lidl Schweiz,"Aarauerstrasse 52, 5734 Reinach, Switzerland",47.26448,8.176660000000002,Lidl
Kulm,Lidl Schweiz,"Hauptstrasse 2, 5502 Hunzenschwil, Switzerland",47.3871,8.13604,Lidl
Kulm,Lidl Schweiz,"Aarauerstrasse 36, 5630 Muri, Switzerland",47.279399999999995,8.336179999999999,Lidl
Kulm,Lidl,"Gattikonerstrasse 135, 8136 Gattikon, Switzerland",47.282959999999996,8.54392,Lidl
Kulm,Lidl Schweiz,"Alte Bremgartenstrasse 10b, 8964 Rudolfstetten-Friedlisberg, Switzerland",47.368640000000006,8.38021,Lidl
Kulm,Lidl Schweiz,"Im Langacker 19, 5405 Baden, Switzerland",47.456559999999996,8.286819999999999,Lidl
Weinfelden,Lidl Schweiz,"Walkestrasse 28, 8570 Weinfelden, Switzerland",47.56474,9.0964972,Lidl
Kreuzlingen,Lidl Schweiz,"Seetalstrasse 90, 8280 Kreuzlingen, Switzerland",47.640699999999995,9.199489999999999,Lidl
Bellinzona,Lidl,"Viale Camillo Olgiati 44, 6512 Giubiasco, Switzerland",46.1815,9.018139999999999,Lidl
Bellinzona,Lidl,"Via Serrai 8, 6592 Sant'Antonino, Switzerland",46.153704399999995,8.9655805,Lidl
Bellinzona,Lidl,"Via San Gottardo 6, 6532 Arbedo-Castione, Switzerland",46.22512,9.04294,Lidl
Blenio,Lidl,"Via Stefano Franscini 3, 6710 Biasca, Switzerland",46.351839999999996,8.9724,Lidl
Blenio,Lidl Supermarket,"Via S. Gottardo 145, 6648 Minusio, Switzerland",46.17855,8.81973,Lidl
Blenio,Lidl Svizzera,"Via Stradonino 1, 6595 Lavertezzo, Switzerland",46.17438,8.88663,Lidl
Blenio,Lidl,"Via Danas 3, 6929 Gravesano, Switzerland",46.042440000000006,8.923309999999999,Lidl
Blenio,Lidl Svizzera,"Via Vallemaggia 15, 6600 Locarno, Switzerland",46.169477699999995,8.7880297,Lidl
Blenio,Lidl,"Via la Santa 37, 6962 Lugano, Switzerland",46.01281,8.96592,Lidl
Blenio,Lidl Svizzera,"Via Ferrera 108, 6612 Ascona, Switzerland",46.16391,8.77483,Lidl
Blenio,Lidl Svizzera,"Via Ponte Tresa 35, 6924 Sorengo, Switzerland",45.996499799999995,8.9355607,Lidl
Blenio,Lidl Svizzera,"Via Giacomo Brentani 14, 6900 Lugano, Switzerland",46.0187011,8.960413899999999,Lidl
Mendrisio,Lidl,"Via Giorgio Bernasconi, 6850 Mendrisio, Switzerland",45.86476,8.9756,Lidl
Morges,Lidl Suisse,"Promenade de Castellane 8, 1110 Morges, Switzerland",46.511759999999995,6.49526,Lidl
Nyon,Lidl,"Av. du Mont-Blanc 35, 1196 Gland, Switzerland",46.41889,6.27462,Lidl
Gros-de-Vaud,Lidl Suisse,"Chem. du Croset 7, 1024 Ecublens, Switzerland",46.53411,6.56475,Lidl
Gros-de-Vaud,Lidl,"Rte d'Allaman 41, 1163 Etoy, Switzerland",46.474399999999996,6.41372,Lidl
Gros-de-Vaud,Lidl Suisse,"Av. des Baumettes 21, 1020 Renens, Switzerland",46.54391,6.5889,Lidl
Brig,Lidl Schweiz,"Industriestrasse 30, 3900 Brig-Glis, Switzerland",46.3071802,7.962745699999998,Lidl
Martigny,Lidl,"Rue du Levant 145, 1920 Martigny, Switzerland",46.10268,7.0894699999999995,Lidl
Raron,Lidl,"2375 US-22, Union, NJ 07083, USA",40.6913118,-74.2947634,Lidl
Visp,Lidl Schweiz,"Kantonsstrasse 49, 3930 Visp, Switzerland",46.293573699999996,7.8937669,Lidl
Cant. de Genève,Lidl,"Rue Prévost-Martin 61, 1205 Genève, Switzerland",46.1917846,6.1448424,Lidl
Cant. de Genève,Lidl,"Rue de Lausanne 45-47, 1201 Genève, Switzerland",46.21368,6.14535,Lidl
Cant. de Genève,Lidl,"Rte des Acacias 43, 1227 Genève, Switzerland",46.18945,6.131069999999999,Lidl
Cant. de Genève,Lidl,"Ave de l'Etang 55, 1219 Châtelaine, Switzerland",46.216269999999994,6.10445,Lidl
Cant. de Genève,Lidl,"Rte de Chancy 71/77, 1213 Petit-Lancy, Switzerland",46.188159999999996,6.11077,Lidl
Cant. de Genève,Lidl,"Chemin de Mouille-Galand 1, 3 5, 1214 Vernier, Switzerland",46.21389,6.079409999999999,Lidl
Cant. de Genève,Lidl Suisse,"Chemin Emilie-de-Morsier 10, 1219 Vernier, Switzerland",46.208529999999996,6.109789999999999,Lidl
Porrentruy,ALDI SUISSE,"Fbg Saint-Germain 2, 2900 Porrentruy, Switzerland",47.4161359,7.0779123,ALDI
Porrentruy,Coop Supermarché Porrentruy Ajoie,"Fbg Saint-Germain 3, 2900 Porrentruy, Switzerland",47.417122299999996,7.0777000999999995,Coop
Porrentruy,Denner Discount,"Rue A. Merguin 16, 2900 Porrentruy, Switzerland",47.415226,7.071537999999999,Denner
Affoltern,ALDI SUISSE,"Industriestrasse 5, 8910 Affoltern am Albis, Switzerland",47.2727436,8.4470195,ALDI
Andelfingen,ALDI SUISSE,"Gennersbrunnerstraße 63, 8207 Schaffhausen, Switzerland",47.7160878,8.6645788,ALDI
Andelfingen,ALDI SUISSE,"Industriestrasse 4, 8424 Embrach, Switzerland",47.5164998,8.594326299999999,ALDI
Andelfingen,ALDI SUISSE,"Guggenbühlstrasse 6, 8404 Winterthur, Switzerland",47.51095,8.759568999999999,ALDI
Andelfingen,ALDI SUISSE,"Töss, Schlosstalstrasse 96, 8408 Winterthur, Switzerland",47.498709999999996,8.69709,ALDI
Andelfingen,ALDI SUISSE,"Industriestrasse 9, 8404 Winterthur, Switzerland",47.49655,8.75251,ALDI
Andelfingen,ALDI SUISSE,"Dammstrasse 24, 8112 Otelfingen, Switzerland",47.4594708,8.4012839,ALDI
Andelfingen,ALDI SUISSE,"Schaffhauserstrasse 152, 8400 Winterthur, Switzerland",47.518657999999995,8.719999999999999,ALDI
Andelfingen,ALDI SUISSE,"Archpl. 2, 8400 Winterthur, Switzerland",47.49854,8.723910000000002,ALDI
Andelfingen,ALDI SUISSE,"Wespenstrasse 16, 8500 Frauenfeld, Switzerland",47.563691399999996,8.8797158,ALDI
Andelfingen,ALDI SUISSE,"Grabenstrasse 5, 8184 Bachenbülach, Switzerland",47.505615999999996,8.540376,ALDI
Andelfingen,ALDI SUISSE,"Ruchwiesenstrasse 5/7, 8157 Dielsdorf, Switzerland",47.4819575,8.4663398,ALDI
Andelfingen,ALDI SUISSE,"Tösstalstrasse 11, 8488 Turbenthal, Switzerland",47.44135,8.834,ALDI
Andelfingen,ALDI SUISSE,"Hofwisenstrasse 42, 8153 Rümlang, Switzerland",47.45059,8.538269999999999,ALDI
Andelfingen,ALDI SUISSE,"Wittenwilerstrasse 45, 8355 Aadorf, Switzerland",47.49923,8.90743,ALDI
Bülach,Bülach Süd Center,"Feldstrasse 85, 8180 Bülach, Switzerland",47.510143299999996,8.5402401,Others
Hinwil,ALDI SUISSE,"Wässeristrasse 18, 8340 Hinwil, Switzerland",47.3050733,8.8232193,ALDI
Horgen,ALDI SUISSE,"Seestrasse 302/304, 8820 Wädenswil, Switzerland",47.246495599999996,8.6464308,ALDI
Horgen,ALDI SUISSE,"Soodring 36, 8134 Adliswil, Switzerland",47.316117999999996,8.520560999999999,ALDI
Horgen,Aldi SUISSE,"General-Wille-Strasse 144, 8706 Meilen, Switzerland",47.277352799999996,8.6175122,ALDI
Pfäffikon,ALDI SUISSE,"Speckstrasse 1, 8330 Pfäffikon, Switzerland",47.3700526,8.7721471,ALDI
Uster,ALDI SUISSE,"Zürichstrasse 1, 8610 Uster, Switzerland",47.348064,8.716876,ALDI
Uster,ALDI SUISSE,"Im Loren, Industriepark 10, 8610 Uster, Switzerland",47.35794,8.70798,ALDI
Winterthur,ALDI SUISSE,"Hinterdorfstrasse 40, 8405 Winterthur, Switzerland",47.48518000000001,8.763,ALDI
Dietikon,ALDI SUISSE,"Bernstrasse 378, 8953 Dietikon, Switzerland",47.385511099999995,8.3957628,ALDI
Dietikon,ALDI SUISSE,"Zürcherstrasse 55, 8953 Dietikon, Switzerland",47.4031307,8.4061107,ALDI
Zürich,ALDI SUISSE,"Zollstrasse 58, 8005 Zürich, Switzerland",47.380851,8.533306999999999,ALDI
Zürich,ALDI SUISSE,"Stadelhoferstrasse 10, 8001 Zürich, Switzerland",47.366789,8.548001,ALDI
Zürich,ALDI SUISSE,"Badenerstrasse 565, 8048 Zürich, Switzerland",47.3838103,8.4976223,ALDI
Zürich,ALDI SUISSE,"Hohlstrasse 473, 8048 Zürich, Switzerland",47.388248999999995,8.496713999999999,ALDI
Zürich,ALDI SUISSE,"Birmensdorferstrasse 313, 8055 Zürich, Switzerland",47.369592000000004,8.509188,ALDI
Zürich,Aldi,"Birmensdorferstrasse 315, 8055 Zürich, Switzerland",47.369603,8.5089115,ALDI
Zürich,ALDI SUISSE,"Mythenquai 353, 8038 Zürich, Switzerland",47.34547,8.534889,ALDI
Zürich,ALDI SUISSE,"Ueberlandstrasse 441, 8051 Zürich, Switzerland",47.40598,8.591865,ALDI
Zürich,ALDI SUISSE,"Albisstrasse 81, 8038 Zürich, Switzerland",47.340966599999994,8.530600699999999,ALDI
Zürich,ALDI SUISSE,"Binzmühlestrasse 102, 8050 Zürich, Switzerland",47.413747,8.539022,ALDI
Zürich,ALDI SUISSE,"Baumackerstrasse 35, 8050 Zürich, Switzerland",47.408989999999996,8.543716,ALDI
Zürich,ALDI SUISSE,"Wehntalerstrasse 634, 8046 Zürich, Switzerland",47.42311,8.49952,ALDI
Zürich,ALDI SUISSE,"Witikonerstr. 279, 8053 Zürich, Switzerland",47.3587097,8.5854854,ALDI
Zürich,ALDI SUISSE,"Dietlimoosplatz 1, 8134 Adliswil, Switzerland",47.3223773,8.5296561,ALDI
Zürich,ALDI SUISSE,"Schärenmoosstrasse 77, 8052 Zürich, Switzerland",47.419399999999996,8.55643,ALDI
Bern-Mittelland,ALDI SUISSE,"Eigerstrasse 82, 3007 Bern, Switzerland",46.93972,7.440690000000001,ALDI
Bern-Mittelland,ALDI SUISSE,"Murtenstrasse 143, 3008 Bern, Switzerland",46.949133499999995,7.4090178,ALDI
Bern-Mittelland,ALDI SUISSE,"Spitalgasse 34, 3011 Bern, Switzerland",46.9482122,7.441853399999999,ALDI
Bern-Mittelland,ALDI SUISSE,"Milchstrasse 2/8, 3072 Ostermundigen, Switzerland",46.96358,7.48187,ALDI
Bern-Mittelland,ALDI SUISSE,"Bernstrasse 164, 3052 Zollikofen, Switzerland",46.997549799999994,7.460114599999999,ALDI
Bern-Mittelland,ALDI SUISSE,"Stapfenstrasse 4, 3098 Köniz, Switzerland",46.9225564,7.4149138,ALDI
Bern-Mittelland,ALDI SUISSE,"Talgut-Zentrum 19, 3063 Ittigen, Switzerland",46.974309999999996,7.4817100000000005,ALDI
Bern-Mittelland,ALDI Switzerland,"Bernstrasse 46, 3076 Worb, Switzerland",46.926428800000004,7.5637796999999996,ALDI
Bern-Mittelland,ALDI SUISSE,"Industrie Neuhof 80, 3422 Kirchberg, Switzerland",47.1002776,7.5693787,ALDI
Bern-Mittelland,ALDI SUISSE,"Allmendweg 4, 3123 Belp, Switzerland",46.8920333,7.5092988,ALDI
Bern-Mittelland,ALDI SUISSE,"Stationsweg 6/7, 3627 Heimberg, Switzerland",46.781441,7.6088555,ALDI
Bern-Mittelland,ALDI Switzerland,"Bahnhofpl. 1, 3110 Münsingen, Switzerland",46.8740676,7.5600866,ALDI
Oberaargau,ALDI SUISSE,"Brauihof 22, 4900 Langenthal, Switzerland",47.2139015,7.787152499999999,ALDI
Biel/Bienne,ALDI SUISSE,"Zentralstrasse 63, 2502 Biel, Switzerland",47.1358245,7.248037899999999,ALDI
Biel/Bienne,ALDI SUISSE,"Bahnhofpl. 2A, 2502 Biel, Switzerland",47.1334015,7.241877400000001,ALDI
Emmental,ALDI SUISSE,"Sägestrasse 34, 3550 Langnau im Emmental, Switzerland",46.939769999999996,7.77968,ALDI
Jura bernois,ALDI SUISSE,"Pleine-Eau 5, 2710 Tavannes, Switzerland",47.215700299999995,7.1931084,ALDI
Jura bernois,ALDI SUISSE,"Bernstrasse 7, 3238 Gals, Switzerland",47.021446,7.043345599999999,ALDI
Jura bernois,ALDI SUISSE,"Rue du Stand 1, 2800 Delémont, Switzerland",47.3635892,7.345479900000001,ALDI
Jura bernois,ALDI,"Verger 16, 2400 Le Locle, Switzerland",47.066648199999996,6.765441900000001,ALDI
Jura bernois,ALDI SUISSE,"Thunstrasse 29c, 3770 Zweisimmen, Switzerland",46.5620225,7.374978199999998,ALDI
Jura bernois,ALDI SUISSE,"Länggasse 47, 3280 Gurwolf, Switzerland",46.917761899999995,7.108161099999999,ALDI
Jura bernois,ALDI SUISSE,"Fbg Saint-Germain 2, 2900 Porrentruy, Switzerland",47.4161359,7.0779123,ALDI
Jura bernois,ALDI SUISSE,"Lindenallee 106, 3800 Interlaken, Switzerland",46.688587899999995,7.8780402,ALDI
Jura bernois,ALDI SUISSE,"Ziegelgutstrasse 16, 3414 Oberburg, Switzerland",47.0280434,7.6335768999999996,ALDI
Jura bernois,ALDI SUISSE,"Leuzigenstrasse 4, 2540 Grenchen, Switzerland",47.1930072,7.407128799999999,ALDI
Jura bernois,ALDI SUISSE,"Bürenstrasse 9, 3250 Lyss, Switzerland",47.0762992,7.3076728,ALDI
Frutigen-Niedersimmental,Denner Discount,"Kanderstegstrasse 31, 3714 Frutigen, Switzerland",46.585542499999995,7.6483706,Denner
Frutigen-Niedersimmental,ALDI SUISSE,"Frutigenstrasse 46c, 3600 Thun, Switzerland",46.747313,7.626040899999999,ALDI
Frutigen-Niedersimmental,Coop Supermarkt Thun Strättligen Markt,"Schulstrasse 32, 3604 Thun, Switzerland",46.7402445,7.621928400000001,Coop
Frutigen-Niedersimmental,Coop Supermarkt Adelboden,"Landstrasse 13, 3715 Adelboden, Switzerland",46.4927123,7.5635471,Coop
Frutigen-Niedersimmental,Lidl Schweiz,"Thunstrasse 14, + 16, 3700 Spiez, Switzerland",46.69011,7.673419999999999,Lidl
Frutigen-Niedersimmental,Coop Supermarkt Reichenbach,"Hauptstrasse 17, 3713 Reichenbach im Kandertal, Switzerland",46.6252102,7.6905638000000005,Coop
Entlebuch,ALDI SUISSE,"Entlebucherstrasse 54, 6110 Wolhusen, Switzerland",47.0503824,8.0665456,ALDI
Hochdorf,Hochdorf EKZ,"Hauptstrasse 5, 6280 Hochdorf, Switzerland",47.166091699999996,8.2913828,Others
Luzern-Land,ALDI SUISSE,"Hertensteinstrasse 50, 6004 Luzern, Switzerland",47.054160499999995,8.3076604,ALDI
Luzern-Land,ALDI SUISSE,"Luzernerstrasse 145, 6014 Luzern, Switzerland",47.048867099999995,8.2610703,ALDI
Luzern-Land,ALDI SUISSE,"Langensandstrasse 23, 6005 Luzern, Switzerland",47.0372,8.328199999999999,ALDI
Luzern-Land,ALDI SUISSE,"Bruchstrasse 2, 6003 Luzern, Switzerland",47.0514,8.2983,ALDI
Luzern-Land,ALDI SUISSE,"Schappe Shopping Center, Kriens, Hobacherweg 2, 6010 Kriens, Switzerland",47.034299999999995,8.2728,ALDI
Luzern-Land,ALDI SUISSE,"Gwärbstrasse 4, 6038 Root, Switzerland",47.1316178,8.403156899999999,ALDI
Luzern-Land,ALDI SUISSE,"Ringstrasse 27, 6010 Kriens, Switzerland",47.024369799999995,8.2946375,ALDI
Luzern-Land,ALDI SUISSE,"Seetalstrasse 11, 6020 Emmen, Switzerland",47.070845399999996,8.2841731,ALDI
Luzern-Land,ALDI SUISSE,"Pilatusstrasse 18, 6036 Dierikon, Switzerland",47.094699999999996,8.3628,ALDI
Luzern-Land,ALDI SUISSE,"Zugerstrasse 66, 6403 Küssnacht, Switzerland",47.1072677,8.4502081,ALDI
Sursee,ALDI SUISSE,"Umfahrungsstrasse 1, 6210 Sursee, Switzerland",47.1706,8.0951,ALDI
Willisau,ALDI SUISSE,"Ettiswilerstrasse 29, 6130 Willisau, Switzerland",47.1261394,7.996547,ALDI
Kt. Uri,ALDI SUISSE,"Flüelerstrasse 34, 6460 Altdorf, Switzerland",46.887554099999996,8.634212999999999,ALDI
Einsiedeln,ALDI SUISSE,"Firststrasse 19, 8835 Feusisberg, Switzerland",47.189899999999994,8.7397,ALDI
